SIMULATED EQUIVALENT  """OBSERVED VALUE"""  """OBSERVATION NAME"""
17  14  w36_02061996
16  14  w36_02261996
16  14  w36_03291996
16  14  w36_04291996
13  14  w36_05291996
8  13  w36_07011996
6  13  w36_07251996
3  12  w36_08291996
1  11  w36_09271996
-1  10  w36_11011996
15  13  w36_12031996
16  14  w36_12271996
16  14  w36_01311997
17  13  w36_02271997
16  13  w36_03281997
17  13  w36_04281997
16  13  w36_05291997
16  12  w36_07091997
14  11  w36_08051997
10  10  w36_08291997
7  10  w36_09301997
14  9  w36_10301997
15  8  w36_11241997
15  11  w36_12301997
16  14  w36_01291998
16  15  w36_02251998
16  15  w36_03301998
16  15  w36_05121998
16  14  w36_06011998
15  14  w36_07011998
11  14  w36_08051998
9  14  w36_08281998
7  14  w36_09291998
6  14  w36_10281998
15  14  w36_12021998
15  14  w36_12281998
16  14  w36_01291999
17  14  w36_02241999
16  14  w36_04021999
17  14  w36_04281999
16  14  w36_06011999
15  14  w36_07011999
13  14  w36_07271999
7  12  w36_08311999
3  11  w36_10081999
15  10  w36_10281999
15  11  w36_11291999
15  14  w36_01052000
16  14  w36_01282000
16  15  w36_02252000
16  14  w36_04032000
16  14  w36_04252000
15  14  w36_06012000
15  14  w36_06282000
7  14  w36_07312000
2  12  w36_08292000
-2  11  w36_10032000
0  14  w36_10312000
15  14  w36_11302000
15  14  w36_12202000
15  14  w36_02022001
15  14  w36_02282001
15  14  w36_04052001
15  14  w36_05032001
15  14  w36_05242001
8  13  w36_07092001
5  13  w36_07272001
1  11  w36_08312001
-2  10  w36_09272001
13  9  w36_11082001
15  8  w36_11302001
16  14  w36_12202001
16  14  w36_01302002
16  14  w36_03042002
16  14  w36_03262002
16  14  w36_04262002
16  14  w36_05282002
15  13  w36_06252002
9  12  w36_07292002
5  11  w36_08282002
3  10  w36_10022002
2  9  w36_10282002
15  13  w36_12022002
17  14  w36_12302002
16  14  w36_01302003
17  13  w36_02242003
16  14  w36_03262003
16  14  w36_04292003
16  13  w36_05272003
15  13  w36_06232003
12  13  w36_07292003
11  12  w36_08282003
10  12  w36_09262003
10  11  w36_10012003
16  11  w36_10252003
16  10  w36_11262003
16  9  w36_12222003
16  13  w36_12262003
17  14  w36_02232004
17  14  w36_04012004
17  13  w36_04302004
17  13  w36_05272004
16  13  w36_06292004
16  12  w36_08032004
15  11  w36_08302004
15  10  w36_09292004
15  10  w36_10272004
16  9  w36_12012004
16  13  w36_12282004
17  14  w36_02092005
17  14  w36_02222005
17  14  w36_03312005
17  14  w36_05022005
17  13  w36_05262005
16  13  w36_06302005
15  13  w36_07282005
16  13  w36_08312005
16  12  w36_09282005
16  11  w36_10282005
16  13  w36_12062005
16  14  w36_01062006
16  13  w36_02012006
17  14  w36_03022006
17  14  w36_03292006
16  14  w36_04262006
16  13  w36_05252006
14  13  w36_07062006
12  13  w36_08102006
11  13  w36_09012006
14  12  w36_10032006
15  12  w36_11012006
15  11  w36_11292006
16  13  w36_12212006
17  13  w36_02052007
18  13  w36_02272007
17  13  w36_03272007
16  13  w36_05022007
16  13  w36_05312007
13  12  w36_06272007
8  11  w36_08022007
6  10  w36_08312007
4  9  w36_10022007
4  8  w36_11022007
15  8  w36_11292007
16  8  w36_12202007
16  13  w36_01102008
16  14  w36_02012008
16  14  w36_02292008
16  13  w36_03212008
16  13  w36_04282008
16  13  w36_05292008
14  13  w36_07022008
11  12  w36_07302008
8  11  w36_09042008
7  10  w36_10022008
15  10  w36_10292008
15  10  w36_12032008
15  9  w36_01082009
17  9  w36_01302009
16  14  w36_02252009
16  13  w36_03302009
16  13  w36_05012009
16  13  w36_06012009
16  13  w36_06242009
13  12  w36_08052009
10  11  w36_09012009
8  10  w36_09302009
7  13  w36_10162009
11  13  w36_11042009
15  13  w36_12032009
16  13  w36_01052010
16  14  w36_01292010
17  14  w36_03042010
17  13  w36_03302010
16  13  w36_04292010
16  13  w36_06042010
16  13  w36_06302010
15  13  w36_07302010
13  13  w36_08312010
10  13  w36_10012010
15  13  w36_10282010
15  13  w36_12012010
15  14  w36_01052011
16  13  w36_01272011
16  14  w36_02282011
16  14  w36_04012011
16  13  w36_05022011
16  13  w36_06032011
15  13  w36_06282011
11  13  w36_08012011
8  13  w36_08292011
6  13  w36_10032011
5  13  w36_11022011
13  13  w36_11302011
16  13  w36_01062012
16  13  w36_01302012
16  13  w36_03052012
16  13  w36_04022012
16  13  w36_04302012
13  13  w36_06012012
10  13  w36_06292012
7  13  w36_08012012
6  12  w36_08272012
4  12  w36_09272012
3  12  w36_10292012
2  13  w36_12062012
2  14  w36_01022013
0  13  w36_01302013
15  13  w36_02272013
15  13  w36_04032013
15  13  w36_04252013
11  13  w36_05312013
8  12  w36_06242013
5  12  w36_08012013
4  10  w36_09062013
3  9  w36_10082013
6  9  w36_11042013
13  8  w36_12022013
16  8  w36_01082014
15  8  w36_02032014
16  11  w36_03032014
16  10  w36_03282014
16  13  w36_04302014
15  12  w36_06052014
12  11  w36_07302014
9  10  w36_08272014
-6  5  w37_10231990
-6  5  w37_11161990
-5  5  w37_12191990
-5  5  w37_01041991
-2  4  w37_02051991
1  4  w37_03051991
1  6  w37_03181991
2  7  w37_03201991
2  11  w37_03251991
2  12  w37_04021991
2  12  w37_04091991
3  12  w37_04181991
3  12  w37_05031991
4  12  w37_05161991
4  12  w37_05231991
4  12  w37_05301991
4  12  w37_06061991
4  12  w37_06201991
4  11  w37_07051991
4  11  w37_08061991
3  11  w37_09041991
3  10  w37_10021991
2  10  w37_11151991
3  10  w37_12091991
4  10  w37_12311991
5  10  w37_01061992
8  9  w37_02051992
9  12  w37_03021992
10  12  w37_03121992
10  12  w37_04021992
11  12  w37_05081992
12  12  w37_06091992
12  12  w37_07071992
12  11  w37_08101992
11  11  w37_09101992
10  10  w37_10191992
9  9  w37_11111992
8  8  w37_12021992
8  8  w37_12291992
8  9  w37_01041993
8  12  w37_01141993
7  13  w37_01251993
7  13  w37_03031993
7  12  w37_04021993
7  12  w37_05041993
7  12  w37_06091993
6  12  w37_06291993
5  10  w37_07281993
3  9  w37_08301993
1  8  w37_09291993
-1  7  w37_11021993
-2  6  w37_11291993
-1  7  w37_01061994
1  8  w37_01201994
4  12  w37_02231994
6  12  w37_03231994
8  11  w37_04271994
7  11  w37_05281994
6  9  w37_06291994
5  8  w37_07271994
2  6  w37_08301994
0  5  w37_09281994
-1  5  w37_10241994
-3  3  w37_11291994
-4  2  w37_12291994
-3  12  w37_01251995
-1  12  w37_02281995
1  14  w37_03141995
2  13  w37_03291995
3  12  w37_04261995
5  12  w37_05301995
6  12  w37_06291995
6  12  w37_07271995
4  11  w37_09051995
2  11  w37_10051995
1  11  w37_10311995
0  11  w37_11271995
1  12  w37_12261995
3  12  w37_02061996
3  13  w37_02261996
3  12  w37_03291996
2  12  w37_04291996
1  12  w37_05191996
-2  12  w37_07011996
-3  12  w37_07251996
-6  10  w37_08291996
-10  8  w37_09271996
-13  7  w37_11011996
-12  11  w37_12031996
-7  12  w37_12271996
-4  13  w37_01311997
0  12  w37_02271997
1  12  w37_03281997
2  11  w37_04281997
2  11  w37_05291997
1  10  w37_07091997
-1  8  w37_08051997
-2  7  w37_08291997
-4  6  w37_09301997
-8  5  w37_10301997
-9  4  w37_11241997
-6  11  w37_12301997
-6  12  w37_01291998
-4  14  w37_02251998
0  13  w37_03301998
3  13  w37_05121998
3  13  w37_06011998
3  12  w37_07011998
1  12  w37_08051998
0  12  w37_08281998
-2  12  w37_09291998
-4  12  w37_10281998
-6  12  w37_12021998
-6  12  w37_12281998
-5  12  w37_01291999
-2  13  w37_02241999
2  13  w37_04021999
3  13  w37_04281999
4  12  w37_06011999
4  12  w37_07011999
3  12  w37_07271999
1  10  w37_08311999
-2  9  w37_10081999
-3  7  w37_10281999
-3  6  w37_11291999
-3  8  w37_01052000
-3  12  w37_01282000
-1  13  w37_02252000
3  12  w37_04032000
4  12  w37_04252000
4  12  w37_06012000
4  12  w37_06282000
2  12  w37_07312000
0  10  w37_08292000
-2  9  w37_10032000
-5  9  w37_10312000
-6  9  w37_11302000
-4  12  w37_12202000
-3  12  w37_02022001
-2  12  w37_02282001
-1  12  w37_04052001
-1  12  w37_05032001
-1  12  w37_05242001
-3  11  w37_07092001
-3  10  w37_07232001
-8  8  w37_08312001
-10  7  w37_09272001
-15  5  w37_11082001
-12  5  w37_11302001
-10  11  w37_12202001
-3  12  w37_01302002
-2  12  w37_03042002
-1  12  w37_03262002
-1  12  w37_04262002
-1  12  w37_05282002
-2  11  w37_06252002
-4  9  w37_07292002
-7  8  w37_08282002
-10  7  w37_10022002
-13  5  w37_10282002
-17  7  w37_12022002
-13  12  w37_12302002
-7  12  w37_01302003
-4  12  w37_02242003
-1  12  w37_03262003
-1  11  w37_04292003
-2  12  w37_05272003
-4  11  w37_06262003
-7  11  w37_07292003
-10  9  w37_08282003
-13  7  w37_09262003
-15  6  w37_10252003
-12  6  w37_11262003
-10  5  w37_12222003
-10  11  w37_12262003
-2  12  w37_02232004
0  11  w37_04012004
1  11  w37_04302004
0  11  w37_05272004
-1  10  w37_06292004
-3  8  w37_08032004
-4  7  w37_08302004
-7  6  w37_09292004
-9  5  w37_10272004
-13  4  w37_12012004
-8  8  w37_12282004
-4  12  w37_02072005
-3  12  w37_02222005
0  12  w37_03312005
1  12  w37_05022005
1  11  w37_05262005
0  11  w37_06302005
-1  11  w37_07282005
-3  10  w37_08312005
-5  8  w37_09282005
-8  7  w37_10282005
-9  6  w37_12062005
-6  12  w37_01062006
-6  11  w37_02012006
-5  12  w37_03022006
-4  12  w37_03292006
-3  12  w37_04262006
-3  12  w37_05252006
-5  11  w37_07062006
-8  11  w37_08102006
-10  10  w37_09012006
-13  9  w37_10032006
-15  8  w37_11012006
-17  8  w37_11292006
-17  8  w37_12212006
-8  9  w37_02052007
-4  11  w37_02272007
-2  11  w37_03272007
-2  11  w37_05022007
-3  10  w37_05312007
-4  9  w37_06272007
-8  8  w37_08022007
-11  7  w37_08312007
-13  6  w37_10022007
-16  6  w37_11022007
-15  6  w37_11292007
-14  7  w37_12202007
-12  10  w37_01102008
-11  12  w37_02012008
-7  12  w37_02292008
-5  11  w37_03212008
-3  11  w37_04282008
-3  11  w37_05292008
-5  10  w37_07022008
-8  9  w37_07302008
-11  8  w37_09042008
-13  7  w37_10022008
-13  7  w37_10292008
-12  6  w37_12032008
-9  6  w37_01082009
-7  6  w37_01302009
-3  11  w37_02252009
0  11  w37_03302009
1  11  w37_05012009
1  11  w37_06012009
0  11  w37_06242009
-2  9  w37_08052009
-5  7  w37_09012009
-9  6  w37_09302009
-10  8  w37_10162009
-12  11  w37_11042009
-12  11  w37_12032009
-8  11  w37_01052010
-7  12  w37_01292010
-4  12  w37_03042010
-2  11  w37_03302010
-1  11  w37_04292010
-2  11  w37_06042010
-2  11  w37_06302010
-4  11  w37_07302010
-7  11  w37_08312010
-10  10  w37_10012010
-11  11  w37_10282010
-11  11  w37_12012010
-12  12  w37_01052011
-12  11  w37_01272011
-10  12  w37_02282011
-8  12  w37_04012011
-6  11  w37_05022011
-5  11  w37_06032011
-6  11  w37_06282011
-9  11  w37_08012011
-12  11  w37_08292011
-17  11  w37_10032011
-19  11  w37_11022011
-21  11  w37_11302011
-11  11  w37_01062012
-9  11  w37_01302012
-8  4  w37_03032012
-8  11  w37_03052012
-6  11  w37_04022012
-6  11  w37_04302012
-6  11  w37_06012012
-8  11  w37_06292012
-10  11  w37_08012012
-11  10  w37_08272012
-12  13  w37_09292012
-14  10  w37_10292012
-16  11  w37_12062012
-18  12  w37_01022013
-20  11  w37_01302013
-20  11  w37_02272013
-14  11  w37_04032013
-13  11  w37_04252013
-14  9  w37_05312013
-17  8  w37_06242013
-21  8  w37_08012013
-23  7  w37_09062013
-25  5  w37_10082013
-26  7  w37_11042013
-26  4  w37_12022013
-14  3  w37_01082014
-13  3  w37_02032014
-10  5  w37_03282014
-8  10  w37_04302014
-8  9  w37_06052014
-10  9  w37_07032014
-12  8  w37_07302014
-13  7  w37_08272014
7  8  w38_09291993
7  7  w38_11031993
7  7  w38_11291993
7  7  w38_01061994
7  7  w38_01201994
8  7  w38_02101994
8  9  w38_02231994
8  9  w38_03231994
8  9  w38_04271994
8  8  w38_06291994
8  8  w38_07271994
8  7  w38_08301994
8  7  w38_09281994
7  6  w38_10251994
7  6  w38_11291994
7  6  w38_12291994
7  9  w38_01251995
8  9  w38_02281995
8  11  w38_03151995
8  11  w38_03291995
8  10  w38_04261995
8  10  w38_05301995
8  9  w38_06291995
8  9  w38_07271995
7  9  w38_09051995
7  8  w38_10051995
7  8  w38_10311995
7  8  w38_11271995
7  9  w38_12261995
8  9  w38_02061996
8  10  w38_02261996
8  10  w38_03291996
8  9  w38_04291996
8  9  w38_05291996
8  9  w38_07011996
7  9  w38_07251996
7  9  w38_08291996
7  8  w38_09271996
7  8  w38_11011996
7  8  w38_12031996
7  9  w38_12271996
7  11  w38_01311997
8  11  w38_02271997
8  9  w38_03281997
8  9  w38_04281997
8  9  w38_05291997
8  8  w38_07091997
8  8  w38_08051997
8  8  w38_08291997
8  7  w38_09301997
7  7  w38_10301997
7  6  w38_11241997
8  9  w38_12301997
8  9  w38_01291998
8  12  w38_02251998
8  11  w38_03301998
8  10  w38_05121998
8  10  w38_06011998
8  10  w38_07011998
7  9  w38_08051998
7  9  w38_08281998
7  9  w38_09291998
7  9  w38_10281998
7  9  w38_12021998
7  9  w38_12281998
7  9  w38_01281999
7  10  w38_02241999
8  10  w38_04021999
8  10  w38_04281999
8  9  w38_06011999
8  9  w38_07011999
7  9  w38_08311999
7  9  w38_10081999
7  8  w38_10281999
7  8  w38_11291999
7  8  w38_01052000
7  8  w38_01282000
7  10  w38_02252000
8  11  w38_04032000
8  10  w38_04252000
8  9  w38_06012000
8  9  w38_06282000
7  9  w38_07312000
7  9  w38_08292000
7  9  w38_10032000
7  8  w38_10312000
7  8  w38_11302000
7  9  w38_12202000
7  9  w38_02022001
7  10  w38_02282001
7  10  w38_04052001
7  10  w38_05032001
7  9  w38_05242001
7  9  w38_07092001
7  9  w38_07232001
7  9  w38_08312001
7  8  w38_09272001
7  7  w38_11082001
7  7  w38_11302001
7  9  w38_12202001
7  9  w38_01302002
7  9  w38_03042002
7  9  w38_03262002
7  9  w38_04262002
8  9  w38_05282002
7  9  w38_06252002
7  9  w38_07292002
7  8  w38_08282002
7  8  w38_10022002
7  7  w38_10282002
7  7  w38_12022002
7  6  w38_12302002
7  9  w38_01292003
7  9  w38_02242003
7  9  w38_03262003
7  10  w38_04292003
7  9  w38_05262003
7  11  w38_06262003
7  9  w38_07292003
7  9  w38_08282003
7  8  w38_09262003
7  8  w38_10012003
7  8  w38_10252003
7  7  w38_11262003
7  7  w38_12222003
7  9  w38_01262004
7  9  w38_02232004
7  9  w38_04012004
8  9  w38_04302004
8  9  w38_05272004
8  9  w38_06292004
7  8  w38_08032004
7  8  w38_08302004
7  7  w38_09292004
7  7  w38_10272004
7  7  w38_12012004
7  6  w38_12282004
7  10  w38_02092005
7  10  w38_02222005
7  10  w38_03032005
8  10  w38_05022005
8  9  w38_05262005
8  9  w38_06302005
7  9  w38_08312005
7  8  w38_09282005
7  8  w38_10282005
7  7  w38_12062005
7  9  w38_01062006
7  9  w38_02012006
7  9  w38_03022006
7  10  w38_03292006
7  10  w38_04262006
7  9  w38_05252006
7  9  w38_07062006
7  9  w38_07282006
7  8  w38_08102006
7  8  w38_09012006
6  8  w38_10032006
6  8  w38_11012006
6  8  w38_11292006
6  8  w38_12212006
6  8  w38_02052007
7  8  w38_02272007
7  8  w38_05022007
7  8  w38_05312007
7  8  w38_06272007
7  8  w38_08022007
7  7  w38_08312007
6  7  w38_10022007
6  7  w38_11022007
6  6  w38_11292007
6  6  w38_12202007
6  7  w38_01102008
6  9  w38_02012008
6  9  w38_02292008
7  9  w38_03212008
7  8  w38_04282008
7  8  w38_05292008
7  8  w38_07022008
7  8  w38_07302008
6  7  w38_09042008
6  7  w38_10022008
6  7  w38_10292008
6  7  w38_12032008
6  7  w38_01082009
6  6  w38_01302009
7  8  w38_02252009
7  9  w38_03302009
7  9  w38_05012009
7  8  w38_06012009
7  8  w38_06242009
7  8  w38_08052009
7  8  w38_09012009
7  7  w38_09302009
7  7  w38_10162009
7  8  w38_11042009
6  8  w38_12032009
7  9  w38_01052010
7  9  w38_01292010
7  9  w38_03042010
7  9  w38_03302010
7  9  w38_04292010
7  9  w38_06042010
7  9  w38_06302010
7  8  w38_07302010
7  8  w38_08312010
7  8  w38_10012010
7  8  w38_10282010
7  8  w38_12012010
7  9  w38_01052011
7  9  w38_01272011
7  9  w38_02282011
7  10  w38_04012011
7  9  w38_05022011
7  9  w38_06032011
7  8  w38_06282011
7  8  w38_08012011
7  8  w38_08292011
6  8  w38_10032011
6  8  w38_11022011
6  8  w38_11302011
6  8  w38_01062012
7  8  w38_01302012
7  8  w38_03052012
7  8  w38_04022012
7  9  w38_04302012
7  8  w38_06012012
7  8  w38_06292012
6  8  w38_08012012
6  8  w38_08272012
6  8  w38_09272012
6  8  w38_10292012
6  8  w38_12062012
5  9  w38_01022013
5  8  w38_01302013
5  8  w38_02272013
5  8  w38_04032013
6  8  w38_04252013
6  8  w38_05312013
6  8  w38_06242013
5  7  w38_08012013
5  7  w38_09062013
5  6  w38_10082013
5  6  w38_11042013
5  5  w38_12022013
5  5  w38_01082014
5  5  w38_02032014
6  5  w38_03032014
6  5  w38_03282014
6  5  w38_04302014
6  5  w38_06052014
6  5  w38_07032014
6  5  w38_07302014
6  5  w38_08272014
7  8  w39_01311997
7  8  w39_02271997
7  7  w39_03281997
7  7  w39_04281997
7  7  w39_05291997
6  6  w39_07091997
6  6  w39_08031997
6  6  w39_08291997
6  6  w39_09301997
6  6  w39_10301997
6  5  w39_11241997
6  7  w39_12301997
6  8  w39_01291998
6  9  w39_02251998
6  8  w39_03311998
6  8  w39_05121998
6  8  w39_06011998
6  7  w39_07011998
6  7  w39_08051998
6  7  w39_08281998
6  7  w39_09291998
6  7  w39_10281998
6  7  w39_12021998
6  7  w39_12281998
6  7  w39_01281999
6  7  w39_02241999
6  8  w39_04021999
6  7  w39_04161999
6  7  w39_06011999
6  7  w39_07011999
6  7  w39_07271999
6  7  w39_08311999
6  7  w39_10081999
6  6  w39_11291999
6  6  w39_01052000
6  6  w39_01282000
6  7  w39_02252000
6  7  w39_04032000
6  7  w39_06012000
6  7  w39_06282000
6  7  w39_07312000
6  7  w39_08292000
6  7  w39_10032000
6  7  w39_10302000
6  7  w39_11302000
6  7  w39_12202000
6  7  w39_02022001
6  7  w39_03012001
6  7  w39_04052001
6  7  w39_05032001
6  7  w39_05242001
6  7  w39_07092001
6  7  w39_07232001
6  7  w39_08312001
6  6  w39_09272001
6  6  w39_11082001
6  6  w39_11302001
6  7  w39_12202001
6  7  w39_01302002
6  7  w39_03022002
6  7  w39_03262002
6  7  w39_04262002
6  7  w39_05282002
6  7  w39_06252002
6  7  w39_08122002
6  6  w39_08282002
6  6  w39_10022002
6  6  w39_10282002
6  6  w39_12022002
6  6  w39_12222002
6  7  w39_12302002
6  7  w39_01302003
6  7  w39_02242003
6  7  w39_03262003
6  7  w39_04292003
6  6  w39_05262003
6  7  w39_06232003
6  7  w39_07292003
6  7  w39_08282003
6  7  w39_09262003
6  6  w39_10252003
6  6  w39_11262003
6  6  w39_12222003
6  7  w39_01262004
6  7  w39_02232004
7  7  w39_04012004
6  7  w39_04302004
6  7  w39_05272004
6  7  w39_06292004
6  7  w39_08032004
6  6  w39_08302004
6  6  w39_09292004
6  6  w39_10272004
6  6  w39_12012004
6  5  w39_12282004
6  7  w39_02092005
6  8  w39_02222005
6  8  w39_03312005
7  8  w39_05022005
6  7  w39_05262005
6  7  w39_06302005
6  7  w39_07282005
6  7  w39_08312005
6  6  w39_09282005
6  6  w39_10282005
6  6  w39_12062005
6  7  w39_01062006
6  7  w39_02012006
6  7  w39_03022006
6  7  w39_03292006
6  8  w39_04262006
6  7  w39_05252006
6  7  w39_07062006
6  6  w39_08102006
6  6  w39_09012006
6  6  w39_10032006
6  6  w39_11012006
6  6  w39_11292006
6  6  w39_12212006
6  6  w39_02052007
6  6  w39_02272007
6  7  w39_03272007
6  6  w39_05022007
6  6  w39_05312007
6  6  w39_06272007
6  6  w39_08022007
6  6  w39_08312007
6  5  w39_10022007
6  5  w39_11022007
6  5  w39_11292007
6  5  w39_12202007
6  6  w39_01102008
6  6  w39_02012008
6  7  w39_02282008
6  7  w39_03212008
6  6  w39_04282008
6  6  w39_05292008
6  6  w39_07022008
6  6  w39_07302008
6  6  w39_09042008
6  6  w39_10022008
6  5  w39_10292008
