"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   1.19577770233E+01   1.52799997330E+01  w3_04021991 
   1.18928413391E+01   1.38199996948E+01  w3_04091991 
   1.18071908951E+01   1.38500003815E+01  w3_04181991 
   1.16628999710E+01   1.46800003052E+01  w3_05061991 
   1.11635284424E+01   1.32399997711E+01  w3_07051991 
   1.09406900406E+01   1.30299997330E+01  w3_08061991 
   1.07998437881E+01   1.24099998474E+01  w3_09041991 
   1.07089691162E+01   1.22600002289E+01  w3_10021991 
   1.06567182541E+01   1.21000003815E+01  w3_11151991 
   1.07180862427E+01   1.20900001526E+01  w3_12121991 
   1.07907962799E+01   1.58400001526E+01  w3_01061992 
   1.23446922302E+01   1.35799999237E+01  w3_02051992 
   1.25156240463E+01   1.83500003815E+01  w3_03021992 
   1.24308300018E+01   1.88099994659E+01  w3_04021992 
   1.21003475189E+01   1.48000001907E+01  w3_05081992 
   1.15406427383E+01   1.34399995804E+01  w3_07071992 
   1.12186136246E+01   1.31199998856E+01  w3_08201992 
   1.11099548340E+01   1.30299997330E+01  w3_09101992 
   1.10012626648E+01   1.29099998474E+01  w3_10191992 
   1.09876766205E+01   1.29499998093E+01  w3_11121992 
   1.10369729996E+01   1.27200002670E+01  w3_12021992 
   1.10921802521E+01   1.45000000000E+01  w3_12311992 
   1.11194114685E+01   2.15400009155E+01  w3_01251993 
   1.12909727097E+01   2.22800006866E+01  w3_03031993 
   1.12578201294E+01   2.16299991608E+01  w3_04021993 
   1.11265516281E+01   2.17299995422E+01  w3_05041993 
   1.09182090759E+01   1.47200002670E+01  w3_06091993 
   1.07959737778E+01   1.44300003052E+01  w3_06291993 
   1.06437416077E+01   1.42100000381E+01  w3_07301993 
   1.05161943436E+01   1.37299995422E+01  w3_08301993 
   1.04209632874E+01   1.20100002289E+01  w3_10141993 
   1.04197053909E+01   1.30600004196E+01  w3_11021993 
   1.04697885513E+01   1.35299997330E+01  w3_11291993 
   1.06029796600E+01   1.29799995422E+01  w3_01071994 
   1.16787919998E+01   1.42600002289E+01  w3_01201994 
   1.21777763367E+01   1.55699996948E+01  w3_03231994 
   1.21670064926E+01   1.41599998474E+01  w3_04271994 
   1.18349647522E+01   1.38800001144E+01  w3_05281994 
   1.15032062531E+01   1.34099998474E+01  w3_07011994 
   1.12916212082E+01   1.32100000381E+01  w3_07281994 
   1.10790405273E+01   1.31400003433E+01  w3_09011994 
   1.09654293060E+01   1.30000000000E+01  w3_09291994 
   1.09093418121E+01   1.07899999619E+01  w3_10251994 
   1.09074630737E+01   1.38100004196E+01  w3_11301994 
