Gage, Year, Month, Cutoff Low (cfs), Cutoff High (cfs), Average Simulated (cfs), Standard Deviation Simulated (cfs), Average Measured (cfs), Standard Deviation Measured (cfs), count, r2
NC,  1993,     6,    20,   200,  27.93,  8.00, 35.88, 12.92,     24, 0.39009
NC,  1993,     6,     0,    20,   7.55,  3.32, 14.21,  4.00,      7, 0.97788
NC,  1993,     7,     0,    20,   0.83,  1.29,  1.44,  2.19,     31, 0.96842
NC,  1993,     8,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  1993,     9,     0,    20,   0.00,  0.00,  0.00,  0.00,     30, 
NC,  1994,    10,     0,    20,   4.81,  7.37,  0.00,  0.00,     31, 
NC,  1994,    11,     0,    20,  21.51, 18.26,  0.00,  0.00,     30, 
NC,  1994,    12,     0,    20,  25.43,  7.04,  0.00,  0.00,     31, 
NC,  1994,     1,     0,    20,  18.18, 24.62,  0.00,  0.00,     31, 
NC,  1994,     2,   200,   500, 157.38, 40.80,239.25, 49.57,      4, 0.6647
NC,  1994,     2,    20,   200, 169.56,133.77, 74.56, 41.37,     16, 0.71368
NC,  1994,     2,     0,    20,  89.71, 13.76,  0.00,  0.00,      7, 
NC,  1994,     3,    20,   200,  97.61, 36.45, 36.00, 16.54,     26, 0.9665
NC,  1994,     3,     0,    20,  51.84,  6.51, 17.78,  2.91,      9, 0.68787
NC,  1994,     4,     0,    20,  60.33, 47.34,  7.73,  2.13,     30, 0.33803
NC,  1994,     5,     0,    20,  79.52, 34.67,  6.83,  2.26,     31, -0.34467
NC,  1994,     6,     0,    20,  11.57,  9.18,  0.10,  0.40,     30, 0.57777
NC,  1994,     7,     0,    20,   0.04,  0.13,  0.00,  0.00,     31, 
NC,  1994,     8,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  1994,     9,     0,    20,   0.01,  0.02,  0.00,  0.00,     30, 
NC,  1995,    10,     0,    20,   0.00,  0.00,  3.70,  1.66,     31, 
NC,  1995,    11,     0,    20,   0.00,  0.00,  5.81,  0.97,     30, 0.066024
NC,  1995,    12,    20,   200, 284.80,206.81, 35.58, 10.31,     19, 0.769
NC,  1995,    12,     0,    20,   0.00,  0.00,  7.58,  2.59,     12, 0.86145
NC,  1995,     1,     0,    20,  49.33, 51.88,  0.00,  0.00,      6, 
NC,  1995,     2,   200,   500, 473.36,113.72,306.83, 86.95,     12, 0.8681
NC,  1995,     2,    20,   200, 304.52, 46.36,139.38, 32.80,     16, -0.18353
NC,  1995,     3,    20,   200, 187.70, 14.55,144.75, 34.74,      8, -0.82497
NC,  1995,     4,   200,   500, 428.38,208.78,303.28, 78.70,     25, 0.90768
NC,  1995,     5,   200,   500, 223.08, 17.12,236.93, 30.13,     14, 0.61573
NC,  1995,     5,    20,   200, 191.11, 22.11,157.18, 26.79,     17, 0.53955
NC,  1995,     6,    20,   200,  91.06, 26.11, 88.03, 24.23,     30, 0.44649
NC,  1995,     7,    20,   200,  19.60, 10.86, 36.32, 12.08,     25, 0.97754
NC,  1995,     7,     0,    20,   7.39,  2.76, 15.86,  3.18,      7, 0.91895
NC,  1995,     8,     0,    20,   0.27,  0.57,  3.48,  2.77,     31, 0.90764
NC,  1995,     9,     0,    20,   0.00,  0.00,  3.79,  1.21,     30, 0.30054
NC,  1996,    10,     0,    20,   0.50,  2.18,  0.00,  0.00,     31, 
NC,  1996,    11,    20,   200, 234.68, 55.34, 24.78,  4.63,      9, 0.50658
NC,  1996,    11,     0,    20,  57.76, 96.45,  4.95,  8.25,     22, 0.88537
NC,  1996,    12,   200,   500, 757.12,271.52,306.75, 76.08,      4, 0.38468
NC,  1996,    12,    20,   200, 479.31,362.13, 93.05, 69.43,     21, 0.83956
NC,  1996,     1,    20,   200,  91.68, 62.83, 83.64, 57.70,     22, 0.50726
NC,  1996,     1,     0,    20,  34.96,  4.12, 17.57,  1.27,      7, 0.62658
NC,  1996,     2,   200,   500, 260.36,196.94,306.80, 86.32,     10, 0.66326
NC,  1996,     2,    20,   200, 196.35, 40.18,181.40,  9.91,      5, 0.69318
NC,  1996,     3,   200,   500, 424.86,125.88,339.68, 99.28,     22, 0.6485
NC,  1996,     3,    20,   200, 205.88, 16.75,181.20, 10.69,      5, 0.85982
NC,  1996,     4,   200,   500, 181.72,  2.98,234.00, 47.25,      4, 0.64673
NC,  1996,     4,    20,   200, 175.25, 88.77,120.23, 27.83,     26, 0.70028
NC,  1996,     5,    20,   200, 144.48,156.46, 58.32, 28.55,     31, 0.32519
NC,  1996,     6,    20,   200,  37.23,  8.25, 28.56,  5.29,      9, 0.98811
NC,  1996,     6,     0,    20,  13.71,  7.03, 12.16,  2.13,     21, 0.796
NC,  1996,     7,     0,    20,   0.13,  0.43,  6.50,  1.63,     31, 0.28419
NC,  1996,     8,     0,    20,   0.00,  0.00,  0.05,  0.20,     31, 
NC,  1996,     9,     0,    20,   0.00,  0.00,  0.00,  0.00,     30, 
NC,  1997,    10,     0,    20,   0.00,  0.01,  0.00,  0.00,     31, 
NC,  1997,    11,     0,    20,  81.21,121.38,  0.40,  1.64,     30, 0.39306
NC,  1997,    12,    20,   200, 291.73, 94.28, 76.11, 44.61,     19, 0.45858
NC,  1997,    12,     0,    20, 230.05, 98.61, 11.15,  5.02,     10, -0.70311
NC,  1997,     1,   200,   500, 424.82,186.38,374.10, 53.96,     10, 0.48642
NC,  1997,     2,   200,   500, 485.83,202.94,309.53, 88.27,     15, 0.96832
NC,  1997,     2,    20,   200, 221.00, 11.34,165.10, 18.33,     10, 0.97656
NC,  1997,     3,    20,   200, 120.30, 38.80, 92.87, 22.57,     31, 0.99158
NC,  1997,     4,    20,   200,  42.49, 16.35, 51.77,  7.64,     30, 0.89316
NC,  1997,     5,    20,   200,  12.76,  3.32, 29.00,  4.88,     13, 0.9442
NC,  1997,     5,     0,    20,   1.00,  1.81, 10.39,  3.46,     18, 0.89722
NC,  1997,     6,     0,    20,   0.00,  0.00,  2.28,  2.10,     30, 0.35498
NC,  1997,     7,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  1997,     8,     0,    20,   0.00,  0.01,  0.00,  0.00,     31, 
NC,  1997,     9,     0,    20,   0.00,  0.00,  0.00,  0.00,     30, 
NC,  1998,    10,    20,   200,   2.20,  3.88, 23.04,  1.85,     24, 0.043279
NC,  1998,    10,     0,    20,   0.05,  0.03, 18.44,  1.33,      9, -0.87808
NC,  1998,    11,    20,   200,  26.90, 45.41, 25.37,  4.94,     30, 0.64731
NC,  1998,    12,    20,   200,  97.55, 49.10, 48.42, 26.32,     26, 0.90004
NC,  1998,    12,     0,    20,  29.37,  4.90, 17.57,  1.90,      7, 0.40142
NC,  1998,     1,   200,   500, 700.21,584.37,334.43, 95.64,     14, 0.094555
NC,  1998,     1,    20,   200, 312.28,304.72,127.00, 53.94,      8, 0.68953
NC,  1998,     3,   200,   500, 382.23, 51.85,397.13, 48.04,     15, 0.38852
NC,  1998,     4,   200,   500, 506.00, 39.60,398.00, 58.74,     12, -0.19497
NC,  1998,     5,   200,   500, 290.16, 43.77,281.71, 49.79,     31, 0.68144
NC,  1998,     6,   200,   500, 173.16, 16.07,204.50,  4.20,      4, 0.40779
NC,  1998,     6,    20,   200, 106.44, 43.49,156.11, 26.96,     27, 0.99123
NC,  1998,     7,    20,   200,  18.27, 14.05, 75.16, 24.60,     31, 0.99365
NC,  1998,     8,    20,   200,   0.06,  0.19, 27.32,  5.29,     31, 0.77921
NC,  1998,     9,    20,   200,   0.00,  0.00, 21.67,  1.03,      6, 0.693
NC,  1998,     9,     0,    20,   0.00,  0.00, 14.68,  1.95,     25, 
NC,  1999,    10,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  1999,    11,     0,    20,   9.55, 10.10,  0.00,  0.00,     30, 
NC,  1999,    12,     0,    20,   4.23,  2.82,  0.00,  0.00,     31, 
NC,  1999,     1,    20,   200,  81.53, 24.22,116.92, 38.93,     12, 0.42164
NC,  1999,     1,     0,    20,  12.08,  4.65, 10.58,  1.02,     19, 0.93856
NC,  1999,     2,   200,   500, 157.73, 75.01,300.50,111.61,      6, 0.021671
NC,  1999,     2,    20,   200, 122.63, 28.94,143.25, 34.85,     20, -0.0048536
NC,  1999,     3,   200,   500, 191.55, 65.76,261.70, 73.93,     10, 0.043836
NC,  1999,     3,    20,   200, 154.80, 30.64,136.35, 30.43,     20, -0.17444
NC,  1999,     4,   200,   500, 223.14, 67.95,270.00, 69.24,     15, -0.40181
NC,  1999,     4,    20,   200, 191.20, 60.17,164.14, 21.63,     14, 0.66599
NC,  1999,     5,    20,   200,  66.77, 26.31, 81.84, 24.61,     31, 0.98746
NC,  1999,     6,    20,   200,  21.43,  4.29, 36.38,  9.82,     21, 0.89422
NC,  1999,     6,     0,    20,   8.54,  2.61, 15.32,  3.33,     10, 0.95279
NC,  1999,     7,     0,    20,   0.72,  1.14,  2.18,  2.92,     31, 0.97763
NC,  1999,     8,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  1999,     9,     0,    20,   0.00,  0.00,  0.00,  0.00,     30, 
NC,  2000,    10,     0,    20,  15.13, 15.29,  0.14,  0.79,     31, 0.51657
NC,  2000,    11,     0,    20,  42.18, 24.18,  7.08,  2.15,     30, -0.85984
NC,  2000,    12,     0,    20,   4.49,  1.06,  9.71,  1.67,     31, 0.56364
NC,  2000,     1,   200,   500, 224.45, 88.27,324.25,108.79,      4, -0.15421
NC,  2000,     1,    20,   200, 275.01, 25.89,173.33, 22.59,      3, 0.19327
NC,  2000,     1,     0,    20,  18.55, 33.75,  2.80,  5.54,     22, 0.91161
NC,  2000,     2,    20,   200, 275.13,111.64,130.30, 19.19,     10, 0.77112
NC,  2000,     3,   200,   500, 489.02,207.98,342.93,102.60,     15, 0.87523
NC,  2000,     3,    20,   200, 234.07, 20.06,171.83, 15.38,      6, 0.96797
NC,  2000,     4,    20,   200, 196.49,100.63,103.62, 23.72,     29, 0.11359
NC,  2000,     5,    20,   200,  76.38, 25.80, 55.26, 13.69,     31, 0.89099
NC,  2000,     6,    20,   200,  30.83,  4.08, 28.43,  2.62,     14, 0.62534
NC,  2000,     6,     0,    20,  14.38,  6.80, 15.04,  3.64,     16, 0.86793
NC,  2000,     7,     0,    20,   1.23,  1.57,  5.53,  2.33,     31, 0.93784
NC,  2000,     8,     0,    20,   0.00,  0.00,  0.02,  0.13,     31, 0.46211
NC,  2000,     9,     0,    20,   0.00,  0.00,  0.00,  0.00,     30, 
NC,  2001,    10,     0,    20,   0.04,  0.22,  0.00,  0.00,     31, 
NC,  2001,    11,     0,    20,  84.52,146.39,  0.00,  0.00,     30, 
NC,  2001,    12,   200,   500, 165.72, 52.71,276.14, 76.77,      7, 0.294
NC,  2001,    12,    20,   200, 148.89, 55.89, 79.00, 43.07,     23, 0.056823
NC,  2001,     1,   200,   500, 555.72,387.87,281.33,118.46,      3, 0.39266
NC,  2001,     1,    20,   200, 311.77,267.79, 93.42, 39.22,     19, 0.066049
NC,  2001,     1,     0,    20,   9.86, 23.50,  5.48,  1.59,      9, 0.59722
NC,  2001,     2,   200,   500, 324.11,159.08,289.92, 43.23,     13, 0.34454
NC,  2001,     2,    20,   200, 153.62, 37.00, 96.87, 41.84,     15, 0.15372
NC,  2001,     3,   200,   500, 694.63,385.30,301.92, 95.15,     12, 0.94806
NC,  2001,     3,    20,   200, 229.61, 63.80,149.31, 31.51,     13, 0.89112
NC,  2001,     4,    20,   200, 175.59, 42.54, 92.00, 20.22,     30, -0.019569
NC,  2001,     5,    20,   200, 105.19, 82.50, 42.04, 14.46,     26, 0.85663
NC,  2001,     5,     0,    20,  34.37,  4.72, 18.71,  1.38,      7, 0.7138
NC,  2001,     6,     0,    20,   9.39,  7.02,  5.73,  4.59,     30, 0.98346
NC,  2001,     7,     0,    20,   0.01,  0.05,  0.00,  0.00,     31, 
NC,  2001,     8,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  2001,     9,     0,    20,   0.00,  0.01,  0.00,  0.00,     30, 
NC,  2002,    10,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  2002,    11,     0,    20,  80.43,145.89,  0.33,  1.62,     29, 0.16954
NC,  2002,    12,   200,   500, 682.13,459.10,304.75, 92.75,      8, 0.87086
NC,  2002,    12,     0,    20,  14.43,  4.41,  0.93,  3.47,     14, 0.36926
NC,  2002,     1,   200,   500, 139.73, 14.44,280.86, 76.71,      7, 0.4979
NC,  2002,     1,    20,   200, 132.89, 32.79, 80.78, 37.07,     23, 0.92702
NC,  2002,     2,    20,   200, 102.89, 31.26, 61.93, 18.18,     28, 0.061328
NC,  2002,     3,    20,   200,  83.38, 12.95, 70.84, 21.99,     31, 0.15527
NC,  2002,     4,    20,   200,  45.84, 18.06, 48.67, 12.72,     30, 0.97959
NC,  2002,     5,    20,   200,  24.12,  5.38, 28.75,  5.50,     16, 0.22807
NC,  2002,     5,     0,    20,  17.98,  6.89, 16.33,  2.26,     15, 0.58698
NC,  2002,     6,     0,    20,   2.02,  2.65,  3.76,  4.01,     30, 0.97841
NC,  2002,     7,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  2002,     8,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  2002,     9,     0,    20,   0.00,  0.00,  0.00,  0.00,     30, 
NC,  2003,    10,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  2003,    11,     0,    20,   4.23,  2.21,  0.00,  0.00,     30, 
NC,  2003,    12,     0,    20,  47.28, 34.43,  0.00,  0.00,     29, 
NC,  2003,     1,   200,   500, 671.30,470.93,308.38, 82.56,     13, -0.32596
NC,  2003,     1,    20,   200, 379.84,267.04,138.33, 32.42,     18, 0.72266
NC,  2003,     2,    20,   200, 145.22, 29.00, 76.96,  8.67,     28, -0.15237
NC,  2003,     3,    20,   200, 221.68,138.28, 82.27, 33.17,     30, 0.73797
NC,  2003,     4,   200,   500, 141.02, 34.18,215.33, 15.04,      3, -0.23094
NC,  2003,     4,    20,   200, 172.79, 72.84,104.33, 38.04,     27, 0.81207
NC,  2003,     5,    20,   200, 142.13, 45.22,105.39, 37.89,     31, 0.78578
NC,  2003,     6,    20,   200,  31.13, 13.72, 34.24,  9.01,     25, 0.97872
NC,  2003,     6,     0,    20,   6.47,  2.70, 14.00,  3.16,      5, 0.97166
NC,  2003,     7,     0,    20,   0.57,  1.06,  5.75,  2.84,     31, 0.60697
NC,  2003,     8,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  2003,     9,     0,    20,   0.00,  0.00,  0.00,  0.00,     30, 
NC,  2004,    10,     0,    20,  54.67,104.00,  0.00,  0.00,     31, 
NC,  2004,    11,     0,    20,  31.76, 15.17,  0.00,  0.00,     30, 
NC,  2004,    12,     0,    20,  45.05, 28.92,  0.67,  2.32,     27, -0.1702
NC,  2004,     1,   200,   500, 1443.75,504.60,290.33,108.45,      3, -0.43597
NC,  2004,     1,    20,   200, 307.64,186.18, 53.43, 38.47,     28, 0.73961
NC,  2004,     2,   200,   500, 970.30,558.50,269.50, 55.33,      4, -0.2312
NC,  2004,     2,    20,   200, 351.93,345.01, 92.35, 47.75,     20, 0.66466
NC,  2004,     3,   200,   500, 1242.59,199.59,323.57,106.96,      7, -0.48522
NC,  2004,     3,    20,   200, 271.18,215.74,107.71, 39.82,     24, 0.86716
NC,  2004,     4,    20,   200,  94.84, 22.91, 37.40, 11.61,     25, 0.92622
NC,  2004,     4,     0,    20,  58.85,  8.23, 16.33,  2.25,      6, 0.98385
NC,  2004,     5,     0,    20,  20.77, 11.37, 10.13,  1.55,     31, 0.90675
NC,  2004,     6,     0,    20,   1.51,  1.39,  1.07,  1.86,     30, 0.88867
NC,  2004,     7,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  2004,     8,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  2004,     9,     0,    20,   0.00,  0.00,  0.00,  0.00,     30, 
NC,  2005,    10,     0,    20,   0.01,  0.03,  0.00,  0.00,     31, 
NC,  2005,    11,     0,    20,   1.09,  2.29,  0.00,  0.00,     30, 
NC,  2005,    12,    20,   200, 255.79,271.45, 51.27, 28.77,     11, -0.68673
NC,  2005,    12,     0,    20, 189.49,176.69,  2.21,  5.91,     20, 0.6053
NC,  2005,     1,   200,   500, 715.87,528.17,286.44, 83.99,     16, 0.94569
NC,  2005,     1,    20,   200, 331.90, 25.62,188.33,  5.03,      3, 0.1331
NC,  2005,     2,   200,   500, 217.30,  4.22,399.50, 71.34,      4, -0.6269
NC,  2005,     2,    20,   200, 334.36, 96.66,153.47, 19.66,     15, -0.29695
NC,  2005,     3,   200,   500, 375.52, 98.82,326.55, 87.52,     20, 0.495
NC,  2005,     4,   200,   500, 405.92, 59.52,295.42, 61.36,     19, 0.60022
NC,  2005,     4,    20,   200, 253.70, 47.64,174.25, 13.67,     12, 0.78904
NC,  2005,     5,    20,   200, 144.19, 35.77,105.48, 26.55,     31, 0.89246
NC,  2005,     6,    20,   200,  39.92, 14.93, 42.93, 12.77,     30, 0.96884
NC,  2005,     7,    20,   200,  11.16,  2.25, 21.43,  1.62,      7, 0.98052
NC,  2005,     7,     0,    20,   2.83,  3.17, 11.14,  5.18,     27, 0.95183
NC,  2005,     8,     0,    20,   0.03,  0.09,  3.19,  1.90,     31, 0.21145
NC,  2005,     9,     0,    20,   0.01,  0.02,  0.00,  0.00,     30, 
NC,  2006,    10,     0,    20,   0.79,  0.33,  0.00,  0.00,     31, 
NC,  2006,    11,     0,    20,  10.24, 12.80,  0.00,  0.00,     30, 
NC,  2006,    12,     0,    20, 109.51,110.13,  1.35,  2.81,     31, -0.31186
NC,  2006,     1,   200,   500, 503.62,163.37,278.00, 78.91,      5, 0.22463
NC,  2006,     1,    20,   200, 231.29, 67.47,126.32, 26.78,     22, 0.41604
NC,  2006,     2,    20,   200, 123.58, 40.20, 61.85, 23.89,     27, 0.37268
NC,  2006,     3,   200,   500, 412.43, 77.96,464.37, 25.23,     19, -0.29107
NC,  2006,     4,   200,   500, 498.14, 19.53,363.40, 62.95,     10, -0.38638
NC,  2006,     5,   200,   500, 336.25, 83.46,232.86, 20.26,      7, 0.96337
NC,  2006,     5,    20,   200, 156.06, 37.64,128.71, 28.74,     24, 0.47785
NC,  2006,     6,    20,   200,  62.45, 39.37, 48.63, 17.99,     30, 0.95986
NC,  2006,     7,    20,   200,  13.14,  2.54, 25.10,  2.13,     10, 0.58323
NC,  2006,     7,     0,    20,   2.22,  2.67,  9.21,  5.38,     21, 0.98398
NC,  2006,     8,     0,    20,   0.18,  0.15,  2.07,  1.65,     31, -0.59862
NC,  2006,     9,     0,    20,   0.28,  0.09,  0.00,  0.00,     30, 
NC,  2007,    10,     0,    20,   1.13,  0.95,  0.00,  0.00,     31, 
NC,  2007,    11,     0,    20,   0.45,  0.34,  0.00,  0.00,     30, 
NC,  2007,    12,     0,    20,  19.82, 14.53,  0.00,  0.00,     31, 
NC,  2007,     1,     0,    20,  38.66, 22.35, 12.25,  1.96,     31, -0.2562
NC,  2007,     2,    20,   200,  51.04, 14.73, 53.24, 34.71,     17, -0.027374
NC,  2007,     2,     0,    20,  16.25,  1.32, 10.90,  0.99,     10, 0.26562
NC,  2007,     3,    20,   200, 114.16, 77.04, 49.35, 34.77,     31, 0.89267
NC,  2007,     4,    20,   200,  55.14, 15.36, 20.00,  0.00,      3, 
NC,  2007,     4,     0,    20,  54.75, 22.17, 15.63,  2.47,     30, 0.18467
NC,  2007,     5,     0,    20,  17.55, 11.21,  3.69,  4.20,     31, 0.92635
NC,  2007,     6,     0,    20,   0.92,  1.26,  0.00,  0.00,     30, 
NC,  2007,     7,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  2007,     8,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  2007,     9,     0,    20,   0.05,  0.10,  0.00,  0.00,     30, 
NC,  2008,    10,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  2008,    11,     0,    20,   9.98, 11.68,  0.00,  0.00,     30, 
NC,  2008,    12,     0,    20,  42.57, 43.93,  0.00,  0.00,     31, 
NC,  2008,     1,   200,   500, 1357.23,1103.95,403.67,102.44,      3, 0.99667
NC,  2008,     1,    20,   200, 325.64,353.28, 63.73, 51.21,     11, 0.90735
NC,  2008,     1,     0,    20,  66.29, 43.37,  7.08,  6.19,     11, 0.98229
NC,  2008,     2,   200,   500, 894.15,502.24,343.23, 87.10,     13, 0.48867
NC,  2008,     2,    20,   200, 257.78, 98.51,136.92, 21.07,     12, 0.74754
NC,  2008,     3,   200,   500, 801.75,410.45,242.40, 31.64,      5, 0.9645
NC,  2008,     3,    20,   200, 221.92, 72.70,103.00, 40.39,     26, 0.96665
NC,  2008,     4,    20,   200,  95.23, 20.41, 34.60, 12.28,     25, 0.94855
NC,  2008,     4,     0,    20,  68.47,  6.19, 18.00,  2.00,      7, 0.77799
NC,  2008,     5,     0,    20,  30.00, 18.11,  9.55,  3.57,     31, 0.94102
NC,  2008,     6,     0,    20,   1.09,  1.74,  2.06,  2.33,     30, 0.86221
NC,  2008,     7,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  2008,     8,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  2008,     9,     0,    20,   0.00,  0.00,  0.00,  0.00,     30, 
NC,  2009,    10,    20,   200,  48.46, 35.43, 45.13, 30.24,     15, 0.98671
NC,  2009,    10,     0,    20,   2.76,  7.30,  2.60,  6.86,     15, 0.99988
NC,  2009,    11,     0,    20,   2.93,  3.97, 17.40,  0.77,     30, 0.45519
NC,  2009,    12,    20,   200,  55.32, 59.80, 62.04, 39.90,     24, 0.62713
NC,  2009,    12,     0,    20,   1.82,  0.29, 16.43,  1.62,      7, -0.35299
NC,  2009,     1,     0,    20,  42.77, 39.39,  0.00,  0.00,     31, 
NC,  2009,     2,   200,   500, 392.88,369.82,313.40, 95.49,     10, 0.3309
NC,  2009,     2,     0,    20,  85.36, 23.07,  0.86,  3.21,     14, 0.48348
NC,  2009,     3,   200,   500, 218.11, 36.45,308.60, 87.43,     10, 0.20213
NC,  2009,     3,    20,   200, 179.61, 45.76,145.27, 30.36,     15, 0.39125
NC,  2009,     4,    20,   200, 101.06, 28.77, 65.37, 17.57,     30, 0.91903
NC,  2009,     5,    20,   200,  49.70, 28.83, 33.37, 11.45,     27, 0.86769
NC,  2009,     5,     0,    20,  15.52,  0.79, 18.60,  0.89,      5, 0.79666
NC,  2009,     6,     0,    20,   3.01,  3.64, 13.24,  4.38,     30, 0.83812
NC,  2009,     7,     0,    20,   0.00,  0.00,  0.40,  0.89,     31, 0.90837
NC,  2009,     8,     0,    20,   0.00,  0.00,  0.00,  0.00,     31, 
NC,  2009,     9,     0,    20,   0.00,  0.00,  0.00,  0.00,     30, 
NC,  2010,    10,     0,    20,   0.07,  0.18,  6.55,  2.31,     31, 0.66162
NC,  2010,    11,     0,    20,  20.30, 44.10, 12.93,  3.16,     30, 0.63341
NC,  2010,    12,   200,   500, 151.27, 61.99,301.00, 56.84,      8, -0.36138
NC,  2010,    12,    20,   200,  64.40, 74.48, 59.71, 67.11,     17, 0.98533
NC,  2010,    12,     0,    20,  32.37, 14.56, 17.17,  1.47,      6, -0.90315
NC,  2010,     1,   200,   500, 445.50,  8.11,409.33, 39.53,      3, 0.071903
NC,  2010,     1,    20,   200,  40.41, 29.94, 48.39, 23.07,     18, 0.44576
NC,  2010,     2,   200,   500, 264.18, 68.67,331.92, 84.38,     26, 0.28
NC,  2010,     3,   200,   500, 296.45,123.56,326.33, 92.10,     18, 0.7371
NC,  2010,     3,    20,   200, 182.60, 33.87,176.83, 10.61,      6, 0.85296
NC,  2010,     4,   200,   500, 316.26,184.70,295.30, 61.22,     23, 0.38053
NC,  2010,     4,    20,   200, 157.03, 15.58,166.40, 17.04,      5, 0.97523
NC,  2010,     5,    20,   200, 112.22, 38.21,133.55, 29.84,     29, 0.95433
NC,  2010,     6,    20,   200,  31.57, 16.91, 63.53, 14.76,     30, 0.97434
NC,  2010,     7,    20,   200,   3.14,  3.35, 28.13,  5.85,     23, 0.93437
NC,  2010,     7,     0,    20,   0.00,  0.00, 17.83,  1.90,     12, 0.35977
NC,  2010,     8,     0,    20,   0.00,  0.00,  7.73,  3.48,     31, 
NC,  2010,     9,     0,    20,   0.00,  0.00,  2.26,  0.47,     30, 0.016188
NC,  2011,    10,     0,    20,  14.26, 16.44, 12.34,  2.64,     31, 0.80232
NC,  2011,    11,    20,   200,  63.20, 54.51, 20.50,  0.58,      4, -0.026911
NC,  2011,    11,     0,    20,  23.16, 26.68, 16.11,  2.22,     28, 0.62606
NC,  2011,    12,     0,    20,   5.32,  2.91, 15.58,  1.09,     31, 0.086506
NC,  2011,     1,   200,   500, 154.68, 17.12,276.33, 72.68,      6, 0.65231
NC,  2011,     1,    20,   200,  82.03, 21.91, 97.36, 33.99,     22, 0.97114
NC,  2011,     2,   200,   500, 825.44,352.21,344.00, 58.22,      4, 0.67679
NC,  2011,     2,    20,   200,  83.25, 20.46, 57.63, 18.36,     16, -0.18866
NC,  2011,     3,   200,   500, 284.06,173.12,310.87, 82.61,     15, 0.71567
NC,  2011,     3,    20,   200, 155.16, 22.95,187.00,  7.66,      4, 0.97085
NC,  2011,     4,   200,   500, 214.76, 46.18,314.59, 90.88,     17, 0.81849
NC,  2011,     4,    20,   200, 130.73,  8.72,165.89, 18.29,      9, 0.89928
NC,  2011,     5,    20,   200,  78.05, 19.75,104.55, 15.71,     31, 0.70702
NC,  2011,     6,    20,   200,  58.31, 59.47, 84.79, 35.41,     29, 0.62336
NC,  2011,     7,    20,   200,   5.28,  4.69, 32.47,  8.38,     30, 0.97473
NC,  2011,     7,     0,    20,   0.22,  0.10, 19.67,  0.58,      3, 0.74306
NC,  2011,     8,     0,    20,   0.06,  0.07, 11.38,  3.76,     31, 0.91579
NC,  2011,     9,     0,    20,   0.00,  0.00,  6.90,  0.63,     30, 
NC,  2012,     1,    20,   200, 134.99,157.03, 51.55, 10.86,     11, -0.028752
NC,  2012,     1,     0,    20,   1.29,  0.28, 13.35,  1.35,     20, 0.18731
NC,  2012,     2,    20,   200,  32.48, 18.95, 24.95,  4.93,     22, 0.2288
NC,  2012,     2,     0,    20,  20.54,  4.34, 18.00,  1.32,      9, 0.98134
NC,  2012,     3,    20,   200, 157.75,138.75, 77.75, 38.95,     20, 0.42058
NC,  2012,     3,     0,    20,  16.42,  3.83, 16.83,  1.64,     12, 0.6015
NC,  2012,     4,    20,   200, 155.69, 28.19,100.11, 36.00,     28, 0.23029
NC,  2012,     5,    20,   200,  60.36, 20.11, 34.15,  9.97,     20, 0.98184
NC,  2012,     5,     0,    20,  28.91,  5.03, 16.82,  1.40,     11, 0.51743
NC,  2012,     6,     0,    20,  18.89,  1.51, 11.67,  1.53,      3, 0.96886
RR,  1992,    10,     0,    20,   2.30,  1.93,  3.07,  0.07,     31, -0.13299
RR,  1992,    11,     0,    20,   5.13,  2.09,  2.81,  0.18,     30, -0.27581
RR,  1992,    12,    20,   200, 282.73,244.69,131.67, 66.01,      3, 0.65721
RR,  1992,    12,     0,    20,  57.12, 49.48,  4.66,  1.97,     28, 0.35822
RR,  1992,     1,    20,   200, 124.57, 59.01, 38.29, 17.15,     21, 0.71323
RR,  1992,     1,     0,    20, 122.58,112.10, 16.77,  3.24,     13, -0.7936
RR,  1992,     2,   200,   500, 435.35,103.20,331.75, 93.96,      8, -0.27389
RR,  1992,     2,    20,   200, 278.47,139.04,139.20, 35.88,      5, 0.98679
RR,  1992,     2,     0,    20,  54.14,  2.04, 16.11,  1.17,      9, -0.22895
