"SIMULATED EQUIVALENT"   "OBSERVED VALUE"    "OBSERVATION NAME"
   8.05862884521E+01   1.07970001221E+02  W2_03021992 
   8.05902099609E+01   1.05430000305E+02  W2_03121992 
   8.05919494629E+01   1.07889999390E+02  W2_04021992 
   8.05815505981E+01   1.07550003052E+02  W2_05081992 
   8.05588073730E+01   1.07360000610E+02  W2_06091992 
   8.05358886719E+01   1.07260002136E+02  W2_07071992 
   8.05060348511E+01   1.07099998474E+02  W2_08101992 
   8.04791870117E+01   1.06870002747E+02  W2_09101992 
   8.04460754395E+01   1.06339996338E+02  W2_10191992 
   8.04276275635E+01   1.06069999695E+02  W2_11111992 
   8.04126968384E+01   1.05800003052E+02  W2_12021992 
   8.03950195312E+01   1.05629997253E+02  W2_12291992 
   8.03912124634E+01   1.06629997253E+02  W2_01041993 
   8.03848953247E+01   1.08459999084E+02  W2_01141993 
   8.03779754639E+01   1.08519996643E+02  W2_01251993 
   8.03609085083E+01   1.08599998474E+02  W2_03031993 
   8.03489608765E+01   1.08000000000E+02  W2_04021993 
   8.03302307129E+01   1.07639999390E+02  W2_05041993 
   8.03069534302E+01   1.07559997559E+02  W2_06091993 
   8.02925491333E+01   1.07290000916E+02  W2_06291993 
   8.02702026367E+01   1.07129997253E+02  W2_07281993 
   8.02445602417E+01   1.06809997559E+02  W2_08301993 
   8.02216415405E+01   1.06339996338E+02  W2_09291993 
   8.01995849609E+01   1.05830001831E+02  W2_11021993 
   8.01837692261E+01   1.06010002136E+02  W2_11291993 
   8.01649017334E+01   1.05430000305E+02  W2_01061994 
   8.01823883057E+01   1.05349998474E+02  W2_01201994 
   8.02162475586E+01   1.07379997253E+02  W2_02231994 
   8.02293167114E+01   1.07300003052E+02  W2_03231994 
   8.02460174561E+01   1.07209999084E+02  W2_04271994 
   8.02422103882E+01   1.07190002441E+02  W2_05281994 
   8.02236633301E+01   1.06730003357E+02  W2_06291994 
   8.02017745972E+01   1.06379997253E+02  W2_07271994 
   8.01739349365E+01   1.05650001526E+02  W2_08301994 
   8.01507186890E+01   1.05019996643E+02  W2_09281994 
   8.01307373047E+01   1.04569999695E+02  W2_10241994 
   8.01046676636E+01   1.04059997559E+02  W2_11291994 
   8.00882720947E+01   1.03680000305E+02  W2_12291994 
   8.00765686035E+01   1.08290000916E+02  W2_01251995 
   8.00698013306E+01   1.07720001221E+02  W2_02271995 
   8.00720214844E+01   1.09050003052E+02  W2_03151995 
   8.00716247559E+01   1.08819999695E+02  W2_03291995 
   8.00622711182E+01   1.08139999390E+02  W2_04261995 
   8.00402679443E+01   1.07970001221E+02  W2_05301995 
   8.00187454224E+01   1.07819999695E+02  W2_06301995 
   7.99972152710E+01   1.07519996643E+02  W2_07281995 
   7.99666824341E+01   1.07489997864E+02  W2_09051995 
   7.99436111450E+01   1.07459999084E+02  W2_10051995 
   7.99240798950E+01   1.07430000305E+02  W2_10311995 
   7.99067611694E+01   1.07419998169E+02  W2_11271995 
   7.98972015381E+01   1.07550003052E+02  W2_12261995 
   7.99076461792E+01   1.08250000000E+02  W2_02061996 
   7.99144134521E+01   1.08459999084E+02  W2_02281996 
   7.99078903198E+01   1.08389999390E+02  W2_03291996 
   7.98882827759E+01   1.07720001221E+02  W2_04291996 
   7.98410034180E+01   1.07339996338E+02  W2_07011996 
   7.98223266602E+01   1.07250000000E+02  W2_07251996 
   7.97950744629E+01   1.07089996338E+02  W2_08291996 
   7.97725753784E+01   1.07059997559E+02  W2_09271996 
   7.97462997437E+01   1.07089996338E+02  W2_11011996 
   7.97338333130E+01   1.07180000305E+02  W2_11181996 
   7.97317810059E+01   1.07230003357E+02  W2_11211996 
   7.97311019897E+01   1.07239997864E+02  W2_11221996 
   7.97291030884E+01   1.07279998779E+02  W2_11251996 
   7.97286605835E+01   1.07279998779E+02  W2_11261996 
   7.97277984619E+01   1.07300003052E+02  W2_11281996 
