Gage, Year, Month, Cutoff Low (cfs), Cutoff High (cfs), Average Simulated (cfs), Standard Deviation Simulated (cfs), Average Measured (cfs), Standard Deviation Measured (cfs), count, r2
SH,  2003,     6,    20,   200,  23.34, 11.53, 39.83,  7.81,     30, 0.92862
SH,  2003,     7,    20,   200,  13.38,  1.18, 22.25,  1.41,     20, -0.63163
SH,  2003,     7,     0,    20,  13.35,  0.09, 16.31,  2.29,     13, 0.88149
SH,  2003,     8,     0,    20,  13.16,  0.08, 11.89,  1.32,     31, 0.79766
SH,  2003,     9,     0,    20,  12.99,  0.12,  9.74,  0.72,     30, -0.62294
SH,  2004,    10,     0,    20,   9.11,  2.30,  8.68,  3.46,     31, -0.76171
SH,  2004,    11,     0,    20,   4.44,  1.36, 17.30,  0.92,     30, 0.20783
SH,  2004,    12,    20,   200,  32.98,  8.54, 29.43,  5.74,     21, 0.19372
SH,  2004,    12,     0,    20,  18.69,  3.39, 17.50,  0.55,      6, -0.44838
SH,  2004,     1,   200,   500, 626.08,300.40,266.00, 67.82,      3, -0.72791
SH,  2004,     1,    20,   200, 371.35,209.98, 51.86, 30.60,     28, 0.97684
SH,  2004,     2,   200,   500, 465.60,224.66,310.00, 97.21,      4, -0.00013872
SH,  2004,     2,    20,   200, 298.60, 71.50, 91.14, 41.94,     21, 0.60604
SH,  2004,     3,   200,   500, 611.08,  8.91,272.80, 58.76,      5, 0.93144
SH,  2004,     3,    20,   200, 249.41,155.34,102.19, 37.46,     26, 0.96795
SH,  2004,     4,    20,   200,  50.49, 23.21, 39.63,  9.35,     30, 0.98031
SH,  2004,     5,    20,   200,  15.92,  3.26, 22.00,  1.20,     30, -0.4465
SH,  2004,     5,     0,    20,  18.09,  0.07, 19.80,  0.45,      5, 0.69781
SH,  2004,     6,     0,    20,  13.66,  2.83, 13.54,  2.44,     30, 0.91403
SH,  2004,     7,     0,    20,  10.07,  0.20,  7.26,  0.78,     31, 0.71201
SH,  2004,     8,     0,    20,   9.77,  0.10,  5.66,  0.29,     31, 0.40612
SH,  2004,     9,     0,    20,   9.60,  0.18,  6.23,  0.53,     30, 0.43371
SH,  2005,    10,     0,    20,  11.23,  0.08,  9.67,  0.50,     31, -0.056767
SH,  2005,    11,     0,    20,  11.40,  0.11,  9.19,  0.50,     30, 0.18665
SH,  2005,    12,    20,   200,  24.01, 32.21, 57.00, 29.80,     13, 0.51705
SH,  2005,    12,     0,    20,  10.16,  3.40, 11.53,  2.45,     17, 0.29292
SH,  2005,     1,   200,   500, 614.40,139.37,304.36, 92.28,     14, 0.65667
SH,  2005,     1,    20,   200, 541.62, 71.94,177.00, 17.15,      8, 0.0050573
SH,  2005,     2,   200,   500, 416.31, 85.26,415.75, 76.05,      4, -0.32918
SH,  2005,     2,    20,   200, 365.98, 91.80,146.53, 23.28,     15, 0.42457
SH,  2005,     3,   200,   500, 403.46,106.21,323.00, 91.81,     21, 0.77281
SH,  2005,     3,    20,   200, 281.81, 11.97,187.67,  5.69,      3, 0.97955
SH,  2005,     4,   200,   500, 400.25, 60.23,269.86, 44.20,     14, 0.87528
SH,  2005,     4,    20,   200, 201.78, 83.05,157.50, 19.63,     16, 0.92609
SH,  2005,     5,    20,   200,  83.91, 33.67, 96.65, 21.06,     31, 0.96035
SH,  2005,     6,    20,   200,  18.46,  6.77, 47.53,  8.84,     30, 0.96051
SH,  2005,     7,    20,   200,  11.79,  1.40, 24.45,  3.83,     22, -0.75509
SH,  2005,     7,     0,    20,  12.57,  0.07, 18.60,  1.30,     15, 0.71943
SH,  2005,     8,     0,    20,  11.54,  0.40, 15.55,  3.11,     31, 0.33778
SH,  2005,     9,     0,    20,  11.30,  0.06, 11.06,  1.57,     30, -0.65886
SH,  2006,    10,     0,    20,  12.20,  0.09,  8.27,  0.75,     31, -0.39396
SH,  2006,    11,     0,    20,  12.30,  0.28,  9.22,  1.13,     30, -0.57799
SH,  2006,    12,     0,    20,  10.35,  3.94, 10.72,  2.50,     29, -0.52786
SH,  2006,     1,   200,   500, 717.67,  0.92,321.67,116.98,      3, 0.7697
SH,  2006,     1,    20,   200, 375.59, 93.13,117.12, 27.85,     25, 0.8099
SH,  2006,     2,    20,   200, 149.29, 50.43, 54.04,  9.32,     26, 0.9377
SH,  2006,     3,   200,   500, 542.30, 59.90,358.07, 49.76,     29, -0.31042
SH,  2006,     4,   200,   500, 330.73, 87.55,352.31, 80.07,     13, 0.97576
SH,  2006,     5,   200,   500, 175.23, 16.51,215.00,  9.54,      3, 0.99821
SH,  2006,     5,    20,   200,  85.27, 32.95,130.79, 32.11,     28, 0.86904
SH,  2006,     6,    20,   200,  25.10, 12.75, 53.80, 14.97,     30, 0.96022
SH,  2006,     7,    20,   200,  11.25,  1.49, 26.47,  3.97,     17, -0.80907
SH,  2006,     7,     0,    20,  12.39,  0.25, 16.81,  1.60,     16, 0.75573
SH,  2006,     8,     0,    20,  12.37,  0.07, 13.81,  1.90,     31, -0.079391
SH,  2006,     9,     0,    20,  12.18,  0.10, 10.47,  1.20,     30, 0.36982
SH,  2007,    10,     0,    20,   9.88,  0.17,  3.70,  0.26,     31, 0.24689
SH,  2007,    11,     0,    20,   9.93,  0.13,  3.60,  0.19,     30, -0.28478
SH,  2007,    12,     0,    20,  10.44,  0.21,  4.33,  0.92,     31, 0.68398
SH,  2007,     1,    20,   200,   4.50,  0.28, 21.50,  2.00,      8, -0.57973
SH,  2007,     1,     0,    20,   4.99,  1.57, 17.50,  2.45,     26, 0.11698
SH,  2007,     2,    20,   200,  50.38, 17.84, 61.65, 40.18,     17, 0.35415
SH,  2007,     2,     0,    20,  24.60,  2.26, 17.10,  0.88,     10, -0.14168
SH,  2007,     3,    20,   200,  96.70, 33.90, 46.58, 28.96,     31, 0.94599
SH,  2007,     4,    20,   200,  71.92, 18.22, 20.90,  1.10,     10, 0.045645
SH,  2007,     4,     0,    20,  65.90, 14.19, 18.08,  1.26,     25, 0.25219
SH,  2007,     5,     0,    20,  24.11,  9.11, 10.37,  2.80,     31, 0.87507
SH,  2007,     6,     0,    20,  13.10,  2.83,  7.45,  2.36,     30, 0.92697
SH,  2007,     7,     0,    20,   9.48,  0.09,  4.25,  0.34,     31, 0.27605
SH,  2007,     8,     0,    20,   9.44,  0.10,  3.66,  0.36,     31, -0.57236
SH,  2007,     9,     0,    20,   9.44,  0.27,  3.47,  0.33,     30, -0.30729
SH,  2008,    10,     0,    20,   9.57,  0.12,  5.11,  0.20,     31, 0.30628
SH,  2008,    11,     0,    20,  10.14,  0.20,  5.67,  0.27,     30, -0.025359
SH,  2008,    12,     0,    20,  10.54,  0.16,  8.13,  2.00,     31, 0.87037
SH,  2008,     1,   200,   500, 571.15,446.73,352.67,121.23,      3, 0.889
SH,  2008,     1,    20,   200, 217.11, 42.86, 70.12, 34.73,     17, 0.75098
SH,  2008,     1,     0,    20,  10.64,  0.02,  5.37,  0.38,      3, 0.5396
SH,  2008,     2,   200,   500, 656.42,109.00,322.77, 88.89,     13, 0.38594
SH,  2008,     2,    20,   200, 343.38, 74.52,129.50, 27.28,     14, 0.92058
SH,  2008,     3,    20,   200, 230.24, 74.46,105.52, 36.33,     29, 0.95591
SH,  2008,     4,    20,   200,  56.39, 27.59, 45.37,  9.61,     30, 0.97564
SH,  2008,     5,    20,   200,  14.80,  4.22, 24.66,  4.34,     29, 0.55951
SH,  2008,     5,     0,    20,  16.78,  2.42, 19.78,  0.44,      9, -0.17958
SH,  2008,     6,     0,    20,  13.12,  3.08, 14.83,  2.41,     30, 0.97265
SH,  2008,     7,     0,    20,   9.64,  0.13,  8.00,  1.53,     29, 0.53674
SH,  2009,    10,    20,   200,  22.21, 11.95, 54.25, 30.09,     16, -0.56857
SH,  2009,    10,     0,    20,   9.48,  0.08,  8.40,  0.63,     12, 0.92977
SH,  2009,    11,    20,   200,  15.80,  3.08, 24.10,  2.88,     30, 0.93716
SH,  2009,    12,    20,   200,  44.22, 26.52, 54.23, 37.50,     30, 0.36619
SH,  2009,    12,     0,    20,  13.86,  0.45, 20.00,  0.00,      5, 
SH,  2009,     1,    20,   200,   8.67,  1.12, 29.86,  4.63,      7, 0.74814
SH,  2009,     1,     0,    20,   5.84,  4.87,  9.90,  1.11,     24, 0.11978
SH,  2009,     2,   200,   500, 563.07,257.06,266.67, 62.20,      9, 0.21107
SH,  2009,     2,    20,   200,  84.26,100.28, 53.87, 44.49,     15, 0.98966
SH,  2009,     3,   200,   500, 636.57,221.39,295.43, 86.89,      7, 0.96763
SH,  2009,     3,    20,   200, 296.42, 56.69,135.28, 28.99,     18, 0.94528
SH,  2009,     4,    20,   200, 110.34, 61.73, 70.17, 14.77,     30, 0.89777
SH,  2009,     5,    20,   200,  24.61,  9.38, 38.39, 10.27,     31, 0.82109
SH,  2009,     6,    20,   200,   9.81,  2.67, 26.43,  3.46,     23, -0.39039
SH,  2009,     6,     0,    20,  10.45,  1.13, 17.12,  2.03,      8, 0.65261
SH,  2009,     7,     0,    20,   9.81,  0.16, 13.10,  1.27,     31, 0.30852
SH,  2009,     8,     0,    20,   9.55,  0.18,  8.45,  0.94,     31, 0.49494
SH,  2009,     9,     0,    20,   9.27,  0.07,  8.11,  0.34,     30, 0.063613
SH,  2010,     1,   200,   500, 536.71,266.11,355.80, 46.87,      5, 0.10616
SH,  2010,     1,    20,   200,  52.58, 10.36, 45.12,  6.96,     17, 0.28081
SH,  2010,     2,   200,   500, 429.47, 86.79,309.14, 79.20,     21, 0.044081
SH,  2010,     2,    20,   200, 314.80, 15.03,182.60,  7.23,      5, 0.89599
SH,  2010,     3,   200,   500, 449.50, 60.56,326.76, 93.36,     17, 0.7618
SH,  2010,     3,    20,   200, 195.54, 28.81,164.50, 16.99,     10, 0.84764
SH,  2010,     4,   200,   500, 346.27,133.96,288.26, 78.85,     23, 0.31735
SH,  2010,     4,    20,   200, 204.06, 51.25,153.29, 16.82,      7, 0.94686
SH,  2010,     5,    20,   200, 110.80, 77.43,127.29, 31.44,     31, 0.94898
SH,  2010,     6,    20,   200,  23.02, 10.80, 58.67, 10.78,     30, 0.96457
SH,  2010,     7,    20,   200,  10.27,  1.27, 29.19,  5.75,     31, -0.78571
SH,  2010,     8,     0,    20,  11.05,  0.19, 15.23,  2.33,     31, 0.9191
SH,  2010,     9,     0,    20,  10.74,  0.13, 12.87,  1.63,     30, -0.87792
